date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:13:51	32679/32679	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ad.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ad.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:52	29332/29332	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20May%202019%2023:37:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfont.woff	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfont.woff	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/css/cryptofont.min.css)
22:13:52	254/254	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ae.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ae.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:52	29464/29464	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20May%202019%2023:37:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfont.eot?	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfontd41d.eot	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/css/cryptofont.min.css)
22:13:52	29256/29256	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20May%202019%2023:37:02%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfont.ttf	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/fonts/cryptofont-webfont.ttf	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/cryptofont/css/cryptofont.min.css)
22:13:53	262/262	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ae.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ae.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:55	21257/21257	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/af.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/af.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:55	21123/21123	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/af.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/af.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:56	743/743	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ag.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ag.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:56	761/761	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ag.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ag.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:13:59	47971/47971	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ai.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ai.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:00	3218/3218	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/al.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/al.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:01	3220/3220	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/al.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/al.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:01	223/223	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/am.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/am.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:02	42204/42204	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ai.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ai.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:02	231/231	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/am.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/am.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:03	1601/1601	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ao.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ao.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:03	1601/1601	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ao.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ao.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:04	2969/2969	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/aq.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/aq.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:04	3180/3180	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/aq.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/aq.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:05	3427/3427	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ar.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ar.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:06	3500/3500	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ar.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ar.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:06	8082/8082	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/as.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/as.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:07	7838/7838	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/as.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/as.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:07	240/240	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/at.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/at.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:08	242/242	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/at.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/at.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:08	1330/1330	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/au.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/au.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:09	1317/1317	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/au.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/au.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:10	9945/9945	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/aw.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/aw.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:10	12084/12084	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/aw.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/aw.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:11	553/553	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ax.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ax.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:11	541/541	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ax.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ax.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:12	512/512	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/az.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/az.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:12	498/498	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/az.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/az.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:13	1304/1304	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ba.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/ba.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:14	1242/1242	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ba.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/ba.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:14	610/610	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bb.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bb.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:15	613/613	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bb.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bb.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:15	190/190	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bd.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bd.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:16	192/192	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bd.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bd.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:16	290/290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/be.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/be.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:17	290/290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/be.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/be.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:17	357/357	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bf.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bf.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:18	383/383	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bf.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bf.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:18	286/286	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bg.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bg.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:19	294/294	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bg.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bg.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:19	543/543	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bh.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bh.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:20	569/569	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bh.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bh.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:20	1071/1071	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bi.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bi.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:21	1045/1045	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bi.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bi.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:22	496/496	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bj.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bj.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:22	499/499	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bj.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bj.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:23	292/292	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bl.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bl.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:23	292/292	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bl.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bl.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:24	22617/22617	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bm.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bm.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:25	22304/22304	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bm.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bm.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:26	14367/14367	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bn.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bn.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:26	14506/14506	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bn.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/1x1/bn.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:29	117922/117922	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bo.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bo.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
22:14:31	224/224	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20May%202019%2023:37:04%20GMT	http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bq.svg	C:/acs/acs/laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/flags/4x3/bq.svg	(from http://laravel.spruko.com/spruha/ltr/assets/plugins/web-fonts/flag-icon-css/css/flag-icon.min.css)
